School,SIS ID,Class,Test 1 Num Correct,Test 1 Num Correct,Test 2 Num Correct,Test 2 Num Incorrect,Test 3 Num Correct,Test 3 Num Incorrect,PAT Reading 2022,PAT Reading 2022 Band,PAT Maths 2022,PAT Maths 2022 Band,PAT Reading 2021,PAT Reading 2021 Band,PAT Maths 2021,PAT Maths 2021 Band,NAPLAN 2023 Reading Score,NAPLAN 2023 Reading Proficiency,NAPLAN 2023 Writing Score,NAPLAN 2023 Writing Proficiency,NAPLAN 2023 Grammar and Punctuation Score,NAPLAN 2023 Grammar and Punctuation Proficiency,NAPLAN 2023 Spelling Score,NAPLAN 2023 Spelling Proficiency,NAPLAN 2023 Numeracy Score,NAPLAN 2023 Numeracy Proficiency,NAPLAN 2021 Reading Score,NAPLAN 2021 Reading Band,NAPLAN 2021 Writing Score,NAPLAN 2021 Writing Band,NAPLAN 2021 Grammar and Punctuation Score,NAPLAN 2021 Grammar and Punctuation Band,NAPLAN 2021 Spelling Score,NAPLAN 2021 Spelling Band,NAPLAN 2021 Numeracy Score,NAPLAN 2021 Numeracy Band
C,320318115,7MATWH,15,0,20,0,26,0,,,,,117,110-119,130,115-124,531.4,Strong,559.9,Strong,505.7,Developing,542.5,Strong,622.7,Strong,528.849,Band 6,510,Band 6,552.801,Band 7,546.251,Band 7,561.869,Band 7
C,149066912,7MATWH,30,1,35,0,43,0,,,,,130.1,130-139,126,125-134,554.6,Strong,585.8,Strong,563.7,Strong,635.2,Exceeding,514.3,Strong,522.759,Band 6,534.9,Band 7,545.116,Band 7,591.966,Band 8,504.768,Band 6
C,248248076,7MATWH,15,1,17,0,27,3,123.1,120-129,120.6,115-124,115.5,110-119,119.6,115-124,450.6,Developing,506.7,Developing,464.4,Developing,499.1,Strong,468,Developing,410.328,Band 4,416.3,Band 4,514.336,Band 6,495.761,Band 6,434.847,Band 5
C,355124179,7MATWH,27,1,27,1,34,2,,,,,119.5,110-119,117,115-124,539.2,Strong,641.2,Exceeding,572.5,Strong,545.9,Strong,572.1,Strong,562.94,Band 7,497.4,Band 6,547.63,Band 7,514.928,Band 6,501.173,Band 6
C,684011275,7MATWH,15,0,38,0,42,0,130.1,130-139,143.3,125-134,119.5,110-119,139.1,115-124,570.8,Strong,492,Developing,533.4,Strong,554.5,Strong,650.6,Exceeding,528.635,Band 6,416.3,Band 4,533.449,Band 7,495.34,Band 6,563.23,Band 7
C,704786947,7MATWH,11,1,16,0,16,0,,,,,,,,,442.8,Developing,476.5,Developing,420.9,Needs additional support,466.2,Developing,364.2,Needs additional support,,,,,,,,,,
C,133709211,7MATWH,,,,,,,124.1,120-129,139.2,115-124,133.2,130-139,136.3,125-134,489.4,Developing,572.7,Strong,626.7,Exceeding,535.2,Strong,572.6,Strong,546.514,Band 7,560.2,Band 7,563.78,Band 7,508.008,Band 6,566.844,Band 7
C,427579378,7MATWH,22,2,17,5,29,8,110.5,110-119,110.4,105-114,109.5,100-109,111,105-114,443.3,Developing,520.8,Strong,463.9,Developing,489.9,Developing,387.6,Needs additional support,436.538,Band 5,510,Band 6,482.114,Band 6,476.938,Band 5,377.163,Band 4
C,924382861,7MATWH,36,0,33,0,47,1,,,,,,,,,573.7,Strong,547.1,Strong,617.8,Strong,512.8,Strong,558.9,Strong,,,,,,,,,,
C,471798241,7MATWH,18,1,19,0,25,0,,,,,,,,,458.5,Developing,476.5,Developing,524.7,Strong,399.1,Needs additional support,489,Developing,,,,,,,,,,
C,672248277,7MATWH,15,0,18,2,30,3,108.2,100-109,118.9,105-114,109.9,100-109,116.3,105-114,456.3,Developing,534.2,Strong,491.2,Developing,538.3,Strong,445.1,Developing,420.185,Band 4,510,Band 6,381.359,Band 4,513.326,Band 6,448.738,Band 5
C,109187845,7MATWH,22,1,,,18,4,123.7,120-129,109.2,115-124,119.1,110-119,109.2,115-124,458.6,Developing,520.8,Strong,503.1,Developing,512.8,Strong,463.6,Developing,446.924,Band 5,497.4,Band 6,454.691,Band 5,433.906,Band 5,436.431,Band 5
C,299382273,7MATWH,21,0,32,0,32,1,,,,,,,,,538.7,Strong,599.3,Strong,518.7,Strong,537.7,Strong,534.4,Strong,,,,,,,,,,
C,822801964,7MATWH,26,0,28,0,13,1,,,,,,,,,592.7,Strong,547.1,Strong,611.3,Strong,551.6,Strong,520,Strong,,,,,,,,,,
C,303109617,7MATWH,19,0,32,0,33,3,115.2,110-119,129.9,115-124,122.8,120-129,133.6,115-124,514.1,Strong,655.1,Exceeding,540.9,Strong,546.7,Strong,569.2,Strong,451.743,Band 5,497.4,Band 6,531.447,Band 7,512.569,Band 6,460.542,Band 5
C,989386153,7MATWH,10,3,16,0,26,1,,,,,,,,,434.5,Developing,492,Developing,460.6,Developing,417.1,Needs additional support,NULL,UNKNOWN,,,,,,,,,,
C,126720623,7RELED,,,34,0,40,0,,,,,,,,,556,Strong,412.4,Needs additional support,525,Strong,519.6,Strong,572.8,Strong,,,,,,,,,,
C,676421951,7RELED,44,0,42,0,47,1,,,,,,,,,544.1,Strong,585.8,Strong,541.5,Strong,583.4,Strong,584.1,Strong,,,,,,,,,,
C,368169756,7RELED,34,0,35,1,28,0,131.6,130-139,132.7,125-134,130.1,130-139,134.5,125-134,581.6,Strong,547.1,Strong,627.3,Exceeding,559.2,Strong,595.7,Strong,519.156,Band 6,510,Band 6,595.303,Band 8,479.033,Band 6,550.609,Band 7
C,708045877,7RELED,52,0,47,1,47,0,127.5,120-129,129.5,125-134,130.1,130-139,134.5,125-134,613,Exceeding,547.1,Strong,654.1,Exceeding,636.2,Exceeding,602.5,Strong,542.702,Band 7,522.5,Band 6,548.539,Band 7,581.858,Band 7,541.176,Band 7
C,400849298,7RELED,25,2,31,1,33,2,,,,,117,110-119,120.9,115-124,436,Developing,547.1,Strong,465.7,Developing,531.1,Strong,466.9,Developing,538.179,Band 7,547.4,Band 7,542.433,Band 7,529.29,Band 6,480.3,Band 6
C,716009501,7RELED,47,1,32,0,22,0,,,,,,,,,565.9,Strong,655.1,Exceeding,579.5,Strong,554.8,Strong,521,Strong,,,,,,,,,,
C,719476886,7RELED,,,34,0,29,3,123.4,120-129,131.6,115-124,129.9,120-129,132.3,125-134,516.8,Strong,668.6,Exceeding,564.9,Strong,528.8,Strong,538.6,Strong,534.672,Band 7,484.6,Band 6,497.796,Band 6,476.754,Band 5,515.963,Band 6
C,506114774,7RELED,53,0,49,4,31,3,,,,,,,,,555.4,Strong,460.7,Developing,629.7,Exceeding,532.3,Strong,654.8,Exceeding,,,,,,,,,,
C,142773484,7RELED,44,2,9,0,20,1,133.5,130-139,125.7,125-134,130.1,130-139,128.7,125-134,537.3,Strong,613.1,Strong,520.8,Strong,522.7,Strong,529.1,Strong,560.483,Band 7,471.6,Band 5,529.081,Band 6,500.59,Band 6,498.288,Band 6
C,765185713,7RELED,29,27,59,1,14,0,,,,,,,,,549.9,Strong,395.9,Needs additional support,502.9,Developing,482.9,Developing,580.3,Strong,,,,,,,,,,
C,881375544,7RELED,43,6,46,12,45,8,133.5,130-139,120.4,125-134,127.8,120-129,124.2,125-134,519.3,Strong,547.1,Strong,516.8,Strong,564.5,Strong,507.6,Strong,542.702,Band 7,471.6,Band 5,543.628,Band 7,488.27,Band 6,437.514,Band 5
C,291305057,7RELED,47,5,30,0,24,0,135.1,130-139,125.5,135-144,132.6,130-139,131.4,125-134,547.6,Strong,506.7,Developing,546.1,Strong,512.6,Strong,551.8,Strong,550.111,Band 7,510,Band 6,563.78,Band 7,522.822,Band 6,485.999,Band 6
C,309800087,7RELED,51,0,48,3,48,1,,,,,,,,,551.4,Strong,585.8,Strong,517.2,Strong,552.8,Strong,569.2,Strong,,,,,,,,,,
C,473484647,7RELED,50,7,52,2,48,7,,,,,,,,,553.8,Strong,572.7,Strong,601.7,Strong,484,Developing,545.5,Strong,,,,,,,,,,
C,449793272,7RELED,,,31,2,0,0,136.3,130-139,125.5,135-144,132.6,130-139,127.3,125-134,574.5,Strong,492,Developing,570.3,Strong,519.9,Strong,559.4,Strong,543.959,Band 7,444.8,Band 5,529.081,Band 6,622.103,Band 8,566.173,Band 7
C,850961729,7RELED,,,21,1,18,2,124.6,120-129,130.1,115-124,117.5,110-119,128.7,115-124,508,Strong,520.8,Strong,518.5,Strong,451.1,Developing,566.8,Strong,522.513,Band 6,458.3,Band 5,580.064,Band 7,563.59,Band 7,566.173,Band 7
C,677075038,7RELED,,,39,0,37,0,,,,,,,,,644,Exceeding,627.2,Exceeding,576.4,Strong,599,Exceeding,520,Strong,,,,,,,,,,
C,671976532,7RELED,45,7,42,7,50,4,,,,,,,,,525.7,Strong,559.9,Strong,580.7,Strong,501.9,Strong,582.3,Strong,,,,,,,,,,
C,452460868,7RELED,41,0,43,0,29,1,129.1,120-129,130.8,125-134,132,130-139,127.6,125-134,602,Strong,547.1,Strong,552.2,Strong,546.7,Strong,594.7,Strong,557.769,Band 7,534.9,Band 7,516.209,Band 6,524.964,Band 6,548.082,Band 7
C,628279291,7RELED,51,0,40,2,51,1,,,,,,,,,600.7,Strong,534.2,Strong,533.4,Strong,573.3,Strong,538.4,Strong,,,,,,,,,,
C,434673145,7RELED,54,4,58,9,48,6,127.4,120-129,135,125-134,121.5,120-129,128.7,115-124,541.1,Strong,559.9,Strong,631.5,Exceeding,587,Strong,568.4,Strong,548.048,Band 7,484.6,Band 6,547.63,Band 7,563.882,Band 7,522.424,Band 6
C,685295343,7RELED,52,0,51,3,47,2,,,,,,,,,530.6,Strong,613.1,Strong,576.8,Strong,621.4,Exceeding,514.9,Strong,,,,,,,,,,
C,626617406,7RELED,29,3,37,0,26,1,113.8,110-119,125.3,105-114,115.5,110-119,124.8,115-124,420.3,Needs additional support,641.2,Exceeding,596.3,Strong,586.6,Strong,495.5,Developing,496.371,Band 6,471.6,Band 5,526.785,Band 6,541.811,Band 7,513.442,Band 6
C,439411264,7RELED,33,3,30,2,38,3,125,120-129,131.7,125-134,111.6,110-119,131.4,105-114,515,Strong,520.8,Strong,564.5,Strong,429.2,Needs additional support,565,Strong,451.19,Band 5,430.8,Band 5,514.336,Band 6,408.888,Band 4,558.704,Band 7
C,325870183,7RELED,50,5,23,3,15,0,128,120-129,118,125-134,123.5,120-129,120.2,115-124,499,Developing,585.8,Strong,516,Strong,563.8,Strong,485.6,Developing,487.914,Band 6,510,Band 6,476.187,Band 5,550.462,Band 7,474.26,Band 5
C,623031164,7RELED,45,0,46,0,41,1,133.5,130-139,137.5,125-134,131,130-139,126,125-134,565.9,Strong,559.9,Strong,534.8,Strong,561.2,Strong,559.1,Strong,535.819,Band 7,510,Band 6,516.209,Band 6,565.63,Band 7,512.254,Band 6
C,558628085,7RELED,41,0,39,1,44,0,,,,,,,,,534.9,Strong,655.1,Exceeding,574.5,Strong,572.7,Strong,527,Strong,,,,,,,,,,
C,762755064,7RELED,42,1,49,0,47,0,131.6,130-139,134.8,125-134,127.3,120-129,133.6,125-134,570,Strong,599.3,Strong,580,Strong,556,Strong,612.4,Strong,534.634,Band 7,510,Band 6,563.78,Band 7,595.711,Band 8,562.414,Band 7
C,578699755,7RELED,38,8,21,3,13,0,,,,,,,,,473.9,Developing,506.7,Developing,429.4,Needs additional support,452.2,Developing,423.5,Needs additional support,,,,,,,,,,
C,126720623,7SCIED,21,1,30,4,39,1,,,,,,,,,556,Strong,412.4,Needs additional support,525,Strong,519.6,Strong,572.8,Strong,,,,,,,,,,
C,676421951,7SCIED,24,1,36,2,42,2,,,,,,,,,544.1,Strong,585.8,Strong,541.5,Strong,583.4,Strong,584.1,Strong,,,,,,,,,,
C,368169756,7SCIED,15,0,36,2,32,0,131.6,130-139,132.7,125-134,130.1,130-139,134.5,125-134,581.6,Strong,547.1,Strong,627.3,Exceeding,559.2,Strong,595.7,Strong,519.156,Band 6,510,Band 6,595.303,Band 8,479.033,Band 6,550.609,Band 7
C,708045877,7SCIED,22,1,42,1,42,1,127.5,120-129,129.5,125-134,130.1,130-139,134.5,125-134,613,Exceeding,547.1,Strong,654.1,Exceeding,636.2,Exceeding,602.5,Strong,542.702,Band 7,522.5,Band 6,548.539,Band 7,581.858,Band 7,541.176,Band 7
C,400849298,7SCIED,9,2,22,2,24,5,,,,,117,110-119,120.9,115-124,436,Developing,547.1,Strong,465.7,Developing,531.1,Strong,466.9,Developing,538.179,Band 7,547.4,Band 7,542.433,Band 7,529.29,Band 6,480.3,Band 6
C,716009501,7SCIED,27,1,37,0,39,1,,,,,,,,,565.9,Strong,655.1,Exceeding,579.5,Strong,554.8,Strong,521,Strong,,,,,,,,,,
C,719476886,7SCIED,17,0,32,4,25,1,123.4,120-129,131.6,115-124,129.9,120-129,132.3,125-134,516.8,Strong,668.6,Exceeding,564.9,Strong,528.8,Strong,538.6,Strong,534.672,Band 7,484.6,Band 6,497.796,Band 6,476.754,Band 5,515.963,Band 6
C,506114774,7SCIED,42,2,46,5,0,0,,,,,,,,,555.4,Strong,460.7,Developing,629.7,Exceeding,532.3,Strong,654.8,Exceeding,,,,,,,,,,
C,142773484,7SCIED,20,0,6,0,13,1,133.5,130-139,125.7,125-134,130.1,130-139,128.7,125-134,537.3,Strong,613.1,Strong,520.8,Strong,522.7,Strong,529.1,Strong,560.483,Band 7,471.6,Band 5,529.081,Band 6,500.59,Band 6,498.288,Band 6
C,765185713,7SCIED,36,1,34,33,58,2,,,,,,,,,549.9,Strong,395.9,Needs additional support,502.9,Developing,482.9,Developing,580.3,Strong,,,,,,,,,,
C,881375544,7SCIED,20,0,36,20,40,10,133.5,130-139,120.4,125-134,127.8,120-129,124.2,125-134,519.3,Strong,547.1,Strong,516.8,Strong,564.5,Strong,507.6,Strong,542.702,Band 7,471.6,Band 5,543.628,Band 7,488.27,Band 6,437.514,Band 5
C,291305057,7SCIED,26,1,29,1,20,0,135.1,130-139,125.5,135-144,132.6,130-139,131.4,125-134,547.6,Strong,506.7,Developing,546.1,Strong,512.6,Strong,551.8,Strong,550.111,Band 7,510,Band 6,563.78,Band 7,522.822,Band 6,485.999,Band 6
C,309800087,7SCIED,28,4,48,3,51,4,,,,,,,,,551.4,Strong,585.8,Strong,517.2,Strong,552.8,Strong,569.2,Strong,,,,,,,,,,
C,473484647,7SCIED,24,1,45,1,40,4,,,,,,,,,553.8,Strong,572.7,Strong,601.7,Strong,484,Developing,545.5,Strong,,,,,,,,,,
C,449793272,7SCIED,15,2,32,1,33,2,136.3,130-139,125.5,135-144,132.6,130-139,127.3,125-134,574.5,Strong,492,Developing,570.3,Strong,519.9,Strong,559.4,Strong,543.959,Band 7,444.8,Band 5,529.081,Band 6,622.103,Band 8,566.173,Band 7
C,850961729,7SCIED,17,1,25,0,20,0,124.6,120-129,130.1,115-124,117.5,110-119,128.7,115-124,508,Strong,520.8,Strong,518.5,Strong,451.1,Developing,566.8,Strong,522.513,Band 6,458.3,Band 5,580.064,Band 7,563.59,Band 7,566.173,Band 7
C,677075038,7SCIED,32,0,34,0,38,0,,,,,,,,,644,Exceeding,627.2,Exceeding,576.4,Strong,599,Exceeding,520,Strong,,,,,,,,,,
C,671976532,7SCIED,29,1,42,5,43,7,,,,,,,,,525.7,Strong,559.9,Strong,580.7,Strong,501.9,Strong,582.3,Strong,,,,,,,,,,
C,452460868,7SCIED,25,2,37,0,30,0,129.1,120-129,130.8,125-134,132,130-139,127.6,125-134,602,Strong,547.1,Strong,552.2,Strong,546.7,Strong,594.7,Strong,557.769,Band 7,534.9,Band 7,516.209,Band 6,524.964,Band 6,548.082,Band 7
C,628279291,7SCIED,17,1,39,1,46,2,,,,,,,,,600.7,Strong,534.2,Strong,533.4,Strong,573.3,Strong,538.4,Strong,,,,,,,,,,
C,434673145,7SCIED,24,1,46,10,47,11,127.4,120-129,135,125-134,121.5,120-129,128.7,115-124,541.1,Strong,559.9,Strong,631.5,Exceeding,587,Strong,568.4,Strong,548.048,Band 7,484.6,Band 6,547.63,Band 7,563.882,Band 7,522.424,Band 6
C,685295343,7SCIED,19,1,45,1,51,3,,,,,,,,,530.6,Strong,613.1,Strong,576.8,Strong,621.4,Exceeding,514.9,Strong,,,,,,,,,,
C,626617406,7SCIED,18,0,25,1,29,1,113.8,110-119,125.3,105-114,115.5,110-119,124.8,115-124,420.3,Needs additional support,641.2,Exceeding,596.3,Strong,586.6,Strong,495.5,Developing,496.371,Band 6,471.6,Band 5,526.785,Band 6,541.811,Band 7,513.442,Band 6
C,439411264,7SCIED,18,1,35,3,29,1,125,120-129,131.7,125-134,111.6,110-119,131.4,105-114,515,Strong,520.8,Strong,564.5,Strong,429.2,Needs additional support,565,Strong,451.19,Band 5,430.8,Band 5,514.336,Band 6,408.888,Band 4,558.704,Band 7
C,325870183,7SCIED,25,1,44,12,35,1,128,120-129,118,125-134,123.5,120-129,120.2,115-124,499,Developing,585.8,Strong,516,Strong,563.8,Strong,485.6,Developing,487.914,Band 6,510,Band 6,476.187,Band 5,550.462,Band 7,474.26,Band 5
C,623031164,7SCIED,19,1,45,0,47,0,133.5,130-139,137.5,125-134,131,130-139,126,125-134,565.9,Strong,559.9,Strong,534.8,Strong,561.2,Strong,559.1,Strong,535.819,Band 7,510,Band 6,516.209,Band 6,565.63,Band 7,512.254,Band 6
C,558628085,7SCIED,26,0,37,1,44,1,,,,,,,,,534.9,Strong,655.1,Exceeding,574.5,Strong,572.7,Strong,527,Strong,,,,,,,,,,
C,762755064,7SCIED,28,1,36,0,37,2,131.6,130-139,134.8,125-134,127.3,120-129,133.6,125-134,570,Strong,599.3,Strong,580,Strong,556,Strong,612.4,Strong,534.634,Band 7,510,Band 6,563.78,Band 7,595.711,Band 8,562.414,Band 7
C,578699755,7SCIED,6,2,18,3,22,1,,,,,,,,,473.9,Developing,506.7,Developing,429.4,Needs additional support,452.2,Developing,423.5,Needs additional support,,,,,,,,,,
D,141626143,07ENG1,19,0,26,0,38,0,124.9,120-129,119.2,115-124,123.3,120-129,120.2,115-124,510.1,Strong,572.7,Strong,507.2,Developing,528.4,Strong,507.6,Strong,433.031,Band 5,416.3,Band 4,548.416,Band 7,531.564,Band 7,457.869,Band 5
D,213100998,07ENG1,11,1,14,1,18,1,121.5,120-129,119.3,115-124,115.5,110-119,114.1,115-124,518.6,Strong,520.8,Strong,521.5,Strong,485.1,Developing,470,Developing,476.038,Band 5,444.8,Band 5,418.204,Band 4,533.771,Band 7,471.683,Band 5
D,522960935,07ENG1,39,1,45,0,52,1,131.3,130-139,132.3,125-134,123.5,120-129,126,115-124,531.8,Strong,572.7,Strong,564.3,Strong,581,Strong,573.2,Strong,489.196,Band 6,497.4,Band 6,580.064,Band 7,586.538,Band 8,489.318,Band 6
D,226794471,07ENG1,48,0,57,0,71,1,,,,,,,,,639.7,Exceeding,572.7,Strong,611.7,Strong,664.7,Exceeding,586.8,Strong,,,,,,,,,,
D,264213584,07ENG1,35,2,34,6,34,4,,,,,,,,,465.1,Developing,520.8,Strong,515.7,Strong,521.4,Strong,506,Strong,,,,,,,,,,
D,123792507,07ENG1,24,1,Absent,Absent,35,3,124.7,120-129,122.4,115-124,121.5,120-129,122.8,115-124,471.2,Developing,506.7,Developing,491.1,Developing,595.5,Exceeding,514.3,Strong,573.697,Band 7,458.3,Band 5,543.628,Band 7,587.445,Band 8,484.816,Band 6
D,645411656,07ENG1,28,2,26,1,38,2,,,,,,,,,562,Strong,506.7,Developing,506.7,Developing,537.7,Strong,502.5,Strong,,,,,,,,,,
D,225390033,07ENG1,6,2,18,1,29,0,119,110-119,118.9,115-124,113.6,110-119,111,105-114,430.2,Developing,460.7,Developing,471.5,Developing,523.1,Strong,465.6,Developing,471.645,Band 5,471.6,Band 5,514.336,Band 6,542.181,Band 7,459.815,Band 5
D,959436616,07ENG1,26,1,27,0,32,2,,,,,,,,,479,Developing,476.5,Developing,536.6,Strong,508,Strong,453.5,Developing,,,,,,,,,,
D,706153511,07ENG1,15,0,23,1,27,2,110.5,110-119,121.7,105-114,115.5,110-119,127.3,115-124,435.8,Developing,559.9,Strong,479.6,Developing,557.7,Strong,470.2,Developing,481.084,Band 6,572.9,Band 7,563.38,Band 7,551.464,Band 7,523.696,Band 6
D,185717385,07ENG1,Absent,Absent,Absent,Absent,38,1,128.2,120-129,137.5,125-134,121.5,120-129,127.3,115-124,534.7,Strong,559.9,Strong,476.6,Developing,531.1,Strong,565.5,Strong,540.388,Band 7,534.9,Band 7,529.081,Band 6,503.856,Band 6,543.707,Band 7
D,759953153,07ENG1,10,2,15,2,Absent,Absent,,,,,,,,,516.1,Strong,534.2,Strong,553.1,Strong,563.5,Strong,464.1,Developing,,,,,,,,,,
D,280831524,07ENG1,24,1,22,0,Absent,Absent,,,,,,,,,546.7,Strong,655.1,Exceeding,568.2,Strong,589.4,Strong,558.3,Strong,,,,,,,,,,
D,172603314,07ENG1,Absent,Absent,21,0,47,0,134.5,130-139,125.5,125-134,130.1,130-139,123.5,125-134,565.4,Strong,559.9,Strong,521.2,Strong,495.2,Developing,613.2,Strong,555.714,Band 7,444.8,Band 5,512.095,Band 6,483.484,Band 6,539.931,Band 7
D,409503233,07ENG1,17,2,26,0,26,2,123.5,120-129,134.8,115-124,127.8,120-129,119.3,125-134,508.7,Strong,506.7,Developing,516.6,Strong,550.4,Strong,571.5,Strong,512.605,Band 6,522.5,Band 6,488.885,Band 6,515.351,Band 6,532.432,Band 7
D,545615294,07ENG1,17,1,16,0,22,0,,,,,,,,,440,Developing,534.2,Strong,464,Developing,566.9,Strong,493.7,Developing,,,,,,,,,,
D,247908693,07ENG1,28,2,35,0,45,0,135.1,130-139,133.6,135-144,131,130-139,122.2,125-134,622,Exceeding,721.2,Exceeding,640.9,Exceeding,636,Exceeding,590,Strong,577.598,Band 7,522.5,Band 6,617.907,Band 8,553.009,Band 7,537.1,Band 7
D,915019135,07ENG1,24,1,26,0,34,1,,,,,,,,,564,Strong,613.1,Strong,576.8,Strong,592.2,Strong,553.8,Strong,,,,,,,,,,
D,272436476,07ENG1,20,1,28,0,33,0,,,,,,,,,599.2,Strong,599.3,Strong,564.9,Strong,623.7,Exceeding,561.9,Strong,,,,,,,,,,
D,273507915,07ENG1,18,1,19,0,38,1,135.1,130-139,141.2,135-144,127.8,120-129,144.9,125-134,563.5,Strong,559.9,Strong,558.3,Strong,648.7,Exceeding,632.3,Exceeding,528.849,Band 6,547.4,Band 7,580.753,Band 7,688.327,Band 10,550.609,Band 7
D,444336719,07ENG1,25,0,25,0,34,0,123.5,120-129,128.7,115-124,123.5,120-129,131.9,115-124,507.2,Strong,599.3,Strong,488.7,Developing,646.4,Exceeding,593.2,Strong,531.842,Band 7,572.9,Band 7,580.753,Band 7,573.057,Band 7,570.947,Band 7
D,541902125,07ENG2,30,2,48,6,37,2,118,110-119,126.5,115-124,123.5,120-129,123.5,115-124,451.5,Developing,547.1,Strong,472.7,Developing,482,Developing,528.7,Strong,551.296,Band 7,471.6,Band 5,495.06,Band 6,466.453,Band 5,436.313,Band 5
D,855883132,07ENG2,44,1,55,6,54,2,,,,,,,,,636.4,Exceeding,668.6,Exceeding,584.5,Strong,606.5,Exceeding,645.1,Exceeding,,,,,,,,,,
D,324466356,07ENG2,25,1,26,2,32,1,123.7,120-129,119.2,115-124,119.5,110-119,117,115-124,545.8,Strong,520.8,Strong,546.3,Strong,547.5,Strong,516.5,Strong,513.747,Band 6,522.5,Band 6,482.114,Band 6,529.29,Band 6,496.336,Band 6
D,648837835,07ENG2,14,0,27,2,39,1,,,,,,,,,527.4,Strong,428.6,Needs additional support,521.1,Strong,541.6,Strong,552.3,Strong,,,,,,,,,,
D,335713623,07ENG2,20,7,33,1,38,2,,,,,,,,,489.9,Developing,492,Developing,568.4,Strong,554.5,Strong,582.9,Strong,,,,,,,,,,
D,454452415,07ENG2,27,1,37,0,43,0,133.2,130-139,132.3,125-134,129.4,120-129,126,125-134,601.6,Strong,559.9,Strong,576.6,Strong,626,Exceeding,545.9,Strong,588.988,Band 8,497.4,Band 6,556.787,Band 7,599.433,Band 8,551.098,Band 7
D,860060122,07ENG2,Absent,Absent,29,2,29,2,141.3,140-149,131.5,135-144,125.7,120-129,111,125-134,585.3,Strong,559.9,Strong,564.3,Strong,604.3,Exceeding,577.2,Strong,504.613,Band 6,547.4,Band 7,512.095,Band 6,544.952,Band 7,545.314,Band 7
D,345295786,07ENG2,15,1,45,8,50,1,,,,,,,,,564.6,Strong,627.2,Exceeding,595.2,Strong,523.1,Strong,602.9,Strong,,,,,,,,,,
D,832484372,07ENG2,8,1,44,2,37,1,122,120-129,137.5,115-124,130.1,130-139,124.8,125-134,521,Strong,572.7,Strong,567.3,Strong,622.9,Exceeding,559.4,Strong,569.362,Band 7,560.2,Band 7,596.664,Band 8,587.603,Band 8,559.319,Band 7
D,320194382,07ENG2,15,3,37,2,37,2,,,,,,,,,555.6,Strong,559.9,Strong,578.4,Strong,555.4,Strong,575.3,Strong,,,,,,,,,,
D,298840781,07ENG2,Absent,Absent,Absent,Absent,36,33,,,,,,,,,472.7,Developing,428.6,Needs additional support,433,Needs additional support,407.2,Needs additional support,470.4,Developing,,,,,,,,,,
D,840344107,07ENG2,18,1,31,3,31,1,123.5,120-129,129.9,115-124,121.5,120-129,135.3,115-124,541.1,Strong,492,Developing,465.9,Developing,505.8,Strong,601.7,Strong,514.743,Band 6,471.6,Band 5,533.758,Band 7,494.361,Band 6,560.111,Band 7
D,392999814,07ENG2,14,0,32,1,33,3,,,,,,,,,449.1,Developing,547.1,Strong,437.5,Needs additional support,528.8,Strong,566.8,Strong,,,,,,,,,,
D,275337197,07ENG2,13,0,32,0,42,0,,,,,,,,,498.9,Developing,585.8,Strong,505.3,Developing,599,Exceeding,539.6,Strong,,,,,,,,,,
D,870669429,07ENG2,15,1,26,0,31,0,,,,,,,,,563.5,Strong,572.7,Strong,625.6,Exceeding,571.7,Strong,577.1,Strong,,,,,,,,,,
D,820463894,07ENG2,28,3,32,0,37,0,,,,,,,,,481.4,Developing,559.9,Strong,530.4,Strong,591.7,Strong,520.9,Strong,,,,,,,,,,
D,455916948,07ENG2,25,2,39,0,46,1,,,,,,,,,502.7,Strong,520.8,Strong,572.4,Strong,601.4,Exceeding,594.8,Strong,,,,,,,,,,
D,545539945,07ENG2,21,1,24,0,30,0,,,,,,,,,539.3,Strong,534.2,Strong,602.2,Strong,588.3,Strong,586.3,Strong,,,,,,,,,,
D,716463104,07ENG2,23,2,38,3,39,0,,,,,,,,,540.6,Strong,559.9,Strong,583.1,Strong,547.7,Strong,553.2,Strong,,,,,,,,,,
D,882725805,07ENG2,38,1,62,5,63,3,115.5,110-119,116.4,115-124,,,,,495.8,Developing,585.8,Strong,564.6,Strong,613.2,Exceeding,495,Developing,481.99,Band 6,497.4,Band 6,545.197,Band 7,610.454,Band 8,483.147,Band 6
D,369646926,07ENG3,24,0,29,0,49,0,,,,,,,,,537.3,Strong,547.1,Strong,543,Strong,591.7,Strong,546.1,Strong,,,,,,,,,,
D,824890474,07ENG3,28,1,Absent,Absent,38,1,,,,,,,,,528.5,Strong,547.1,Strong,549.6,Strong,535.5,Strong,515,Strong,,,,,,,,,,
D,249611725,07ENG3,27,2,24,2,26,1,,,,,,,,,499.3,Developing,520.8,Strong,547.8,Strong,535.7,Strong,529.1,Strong,,,,,,,,,,
D,820623641,07ENG3,18,1,21,5,20,1,,,,,,,,,448.5,Developing,476.5,Developing,493.4,Developing,514,Strong,495.2,Developing,,,,,,,,,,
D,703557085,07ENG3,25,0,19,0,22,0,,,,,,,,,543.4,Strong,492,Developing,564.5,Strong,515.8,Strong,538.7,Strong,,,,,,,,,,
D,886892098,07ENG3,Absent,Absent,Absent,Absent,25,0,,,,,,,,,447.5,Developing,520.8,Strong,443.8,Needs additional support,581.3,Strong,458.1,Developing,,,,,,,,,,
